station_id,station_nid,source_name,display_name,river_km_raw,river_km,latitude,longitude,measurement_datetime_raw,measurement_datetime,measurement_date,level_raw,level_cm,variation_raw,variation_cm_24h,temperature_raw,water_temperature_c,capture_datetime_utc,capture_datetime_local,source_changed_datetime,record_hash,first_seen_at,last_seen_at,normalization_source,quality_flag
b5ab6a64-d495-4137-b6a3-4c98d96836c9,94,Corabia,Corabia,630,630,43.7747612,24.5015439,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,-136,-136,-2,-2,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:22+00:00,48cd020a0b2f30300f1d7417d32ec9e84d202567fab83a9cc70e8c1ab80fbb83,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
03013570-89c3-468d-929e-389aa605e929,95,Bechet,Bechet,679,679,43.784314,23.9574422,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,-100,-100,-2,-2,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:22+00:00,325a5c9149fd198e62d31fde3fc7f62704be05d044192f04c9903b29f7714b59,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
89bd48d0-b491-4706-986d-d67ffc282f4e,96,Rast,Rast,738,738,43.8851672,23.2813472,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,-162,-162,-1,-1,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:22+00:00,fb936dc4c102cce80bcbddcbdb74aa0bf233e5caafc43d73f44d45ffb4e127e9,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
a4976c0d-d21d-4bda-b6bc-c19c0edc6123,97,Calafat,Calafat,795,795,43.9942983,22.9337027,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,-170,-170,0,0,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:22+00:00,d8c109b35b83ad597a880cfa2cb6285df6012c713696d7b745392c7f049ed3eb,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
031cc7fd-3f5f-4d3f-8c42-01438e8dd69a,98,Cetate,Cetate,811,811,44.1114259,23.0475514,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,-112,-112,0,0,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:24+00:00,5f0d3e35afb2d0106a6f5422f5cc07ad5085ed749a7bb82e4c6dd61d55887d1f,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
09b542d8-41d7-4746-8d84-e081f76a8c37,99,Gruia,Gruia,851,851,44.2665732,22.7046852,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,-156,-156,0,0,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:24+00:00,ee89dea87f7d50ee5f12f2a3129266d962da015146dca8516d71d04842390fd3,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
3d63f295-2216-491e-86ba-a0e19b6b5fa3,100,Drobeta Turnu Severin,Drobeta-Turnu Severin,931,931,44.6257835,22.6531975,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,675,675,0,0,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:24+00:00,14bc476255c3d34827126fabbd7c78b81e806fdf2c4a1363d3899a8b966053b4,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
bbf5e3ee-6ed6-4b87-afee-d78643847aea,101,Orsova,Orșova,954,954,44.726128,22.392312975059,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,2508,2508,-2,-2,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:24+00:00,a929fbd6364ffbf464c47b07462cbc5c165365ec3f5450813dcedd3019058b40,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
841d8091-d02e-4c06-8391-7f5aa233b244,102,Drencova,Drencova,1015,1015,44.6377707,21.9723364,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,961,961,1,1,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:24+00:00,da4d69aabf5cc5d23bf778c0af1600e1aa89ffcea719eb3e3e39b5917b0e9b38,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
264afec2-a181-408b-979c-473e5eaf4940,103,Moldova Veche,Moldova Veche,1048,1048,44.7213534,21.6198348,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,690,690,0,0,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:24+00:00,fe58308e202e9c46026a30cc14b23a833688213982bbbd6519278626ed07f579,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
1a87220f-e0ae-4cf3-b921-e1e5b73f5f75,104,Bazias,Baziaș,1072,1072,44.8159071,21.39048,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,542,542,0,0,28,28,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:24+00:00,4d68f0ae30aae261ca924c28aac49557e9367743b477768eebf5c0ba3af738bb,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
ec11d8f6-34c5-4d2d-afc2-4171b759c56a,5243,Tulcea,Tulcea,71,71,45.177518,28.8016348,2026-08-07T03:00:00+03:00,2026-08-07T03:00:00+03:00,2026-08-07,22,22,-1,-1,27.5,27.5,2026-08-08T04:00:06Z,2026-08-08T07:00:06+03:00,2026-08-07T05:29:18+00:00,c8944b5ffeb59abc0e5054e888554d90308988f8def960a062730f9fdba4c9c2,2026-08-08T04:00:06Z,2026-08-08T04:00:06Z,AFDJ XML + reguli documentate,valid
