station_id,station_nid,source_name,display_name,river_km_raw,river_km,latitude,longitude,measurement_datetime_raw,measurement_datetime,measurement_date,level_raw,level_cm,variation_raw,variation_cm_24h,temperature_raw,water_temperature_c,capture_datetime_utc,capture_datetime_local,source_changed_datetime,record_hash,first_seen_at,last_seen_at,normalization_source,quality_flag
657e4b68-9e17-4102-a240-b2cf2f34ba27,82,Sulina,Sulina,0,0,45.15541425,29.652728883222,2026-08-04T03:00:00+03:00,2026-08-04T03:00:00+03:00,2026-08-04,62,62,0,0,27.5,27.5,2026-08-05T04:00:06Z,2026-08-05T07:00:06+03:00,2026-08-04T05:28:54+00:00,c9e3a4518627513bb4842fc14e53a5fe0881085667d844a5cb9397d425a242e4,2026-08-05T04:00:06Z,2026-08-05T04:00:06Z,AFDJ XML + reguli documentate,valid
733c61e2-3083-4766-9b49-9c51b6e6c7cc,84,Isaccea,Isaccea,103,103,45.2721887,28.4571456,2026-08-04T03:00:00+03:00,2026-08-04T03:00:00+03:00,2026-08-04,27,27,2,2,27.5,27.5,2026-08-05T04:00:06Z,2026-08-05T07:00:06+03:00,2026-08-04T05:28:54+00:00,9d1f40474825d2c393c6fd9d45936a88861d3591ca6184865f16bc3e268fbb32,2026-08-05T04:00:06Z,2026-08-05T04:00:06Z,AFDJ XML + reguli documentate,valid
c726848a-12e0-4961-be36-8a8d29ce9106,85,Galati,Galați,150,150,45.4338215,28.0549395,2026-08-04T03:00:00+03:00,2026-08-04T03:00:00+03:00,2026-08-04,28,28,2,2,27.5,27.5,2026-08-05T04:00:06Z,2026-08-05T07:00:06+03:00,2026-08-04T05:28:55+00:00,eac8b1ad6e4038f5690423a81e82a1a3a203bd69ce84eedba0333308f7b5fbc7,2026-08-05T04:00:06Z,2026-08-05T04:00:06Z,AFDJ XML + reguli documentate,valid
cc4f13d6-eccf-48bf-a3b2-2ed3b60e1f63,86,Braila,Brăila,170,170,45.2716092,27.9742932,2026-08-04T03:00:00+03:00,2026-08-04T03:00:00+03:00,2026-08-04,4,4,0,0,27.5,27.5,2026-08-05T04:00:06Z,2026-08-05T07:00:06+03:00,2026-08-04T05:28:55+00:00,45ace80ae99047970c223f855ffc15880cebe7e737ab8ef2a0f449520b7f9214,2026-08-05T04:00:06Z,2026-08-05T04:00:06Z,AFDJ XML + reguli documentate,valid
434d580b-1bc9-4210-aea9-3d263e8251fe,87,Harsova,Hârșova,253,253,44.6845557,27.9513766,2026-08-04T03:00:00+03:00,2026-08-04T03:00:00+03:00,2026-08-04,-115,-115,0,0,27.5,27.5,2026-08-05T04:00:06Z,2026-08-05T07:00:06+03:00,2026-08-04T05:28:55+00:00,0d155a338a9ca7608945e3db38a964c7b493340d5db146903cc45cb0b4d064f9,2026-08-05T04:00:06Z,2026-08-05T04:00:06Z,AFDJ XML + reguli documentate,valid
267d20a8-8a85-4d85-97e1-8aee686e9535,88,Cernavoda,Cernavodă,300,300,44.3416349,28.0316248,2026-08-04T03:00:00+03:00,2026-08-04T03:00:00+03:00,2026-08-04,-214,-214,-1,-1,27.5,27.5,2026-08-05T04:00:06Z,2026-08-05T07:00:06+03:00,2026-08-04T05:28:57+00:00,98edb94076faab89f26bca6ac6f2c72cc73a0904e0ed819ac834d8a79d8f2815,2026-08-05T04:00:06Z,2026-08-05T04:00:06Z,AFDJ XML + reguli documentate,valid
29f3d156-04e1-46bc-b699-bbea096e212f,89,Calarasi,Călărași,370,370,44.1961646,27.3313233,2026-08-04T03:00:00+03:00,2026-08-04T03:00:00+03:00,2026-08-04,-165,-165,-1,-1,27.5,27.5,2026-08-05T04:00:06Z,2026-08-05T07:00:06+03:00,2026-08-04T05:28:57+00:00,019c6f6e17a3f6c9309e0d941a59dd57609bf72673bf877b7fcb2b5bc88ac296,2026-08-05T04:00:06Z,2026-08-05T04:00:06Z,AFDJ XML + reguli documentate,valid
e5eea969-9ccd-4b3e-9aa5-439c8f0d1ff0,90,Oltenita,Oltenița,430,430,44.0904556,26.6407009,2026-08-04T03:00:00+03:00,2026-08-04T03:00:00+03:00,2026-08-04,-121,-121,-1,-1,27.5,27.5,2026-08-05T04:00:06Z,2026-08-05T07:00:06+03:00,2026-08-04T05:28:59+00:00,33b35747ed53c45f3a6a1a20c33bb27aa4aece5e41fc4b2b6805e37058f529bf,2026-08-05T04:00:06Z,2026-08-05T04:00:06Z,AFDJ XML + reguli documentate,valid
e3a30b68-5b3e-42d0-b6e7-82411594d811,91,Giurgiu,Giurgiu,493,493,43.8959058,25.9658111,2026-08-04T03:00:00+03:00,2026-08-04T03:00:00+03:00,2026-08-04,-159,-159,-1,-1,27.5,27.5,2026-08-05T04:00:06Z,2026-08-05T07:00:06+03:00,2026-08-04T05:28:59+00:00,29e1e945b235c673b92a5b66fd8f816509b7c36a3fe0b97b95208fdbe96ccab1,2026-08-05T04:00:06Z,2026-08-05T04:00:06Z,AFDJ XML + reguli documentate,valid
fda97819-adbe-448c-bb6b-85e4aea435af,92,Zimnicea,Zimnicea,554,554,43.6542344,25.3655464,2026-08-04T03:00:00+03:00,2026-08-04T03:00:00+03:00,2026-08-04,-57,-57,-2,-2,28,28,2026-08-05T04:00:06Z,2026-08-05T07:00:06+03:00,2026-08-04T05:28:59+00:00,3de3b2c19b2b21f9a3769a651f5263cfe1c408683ecab5d3c3361562b4d9cf90,2026-08-05T04:00:06Z,2026-08-05T04:00:06Z,AFDJ XML + reguli documentate,valid
