station_id,station_nid,source_name,display_name,river_km_raw,river_km,latitude,longitude,measurement_datetime_raw,measurement_datetime,measurement_date,level_raw,level_cm,variation_raw,variation_cm_24h,temperature_raw,water_temperature_c,capture_datetime_utc,capture_datetime_local,source_changed_datetime,record_hash,first_seen_at,last_seen_at,normalization_source,quality_flag
657e4b68-9e17-4102-a240-b2cf2f34ba27,82,Sulina,Sulina,0,0,45.15541425,29.652728883222,2026-08-08T03:00:00+03:00,2026-08-08T03:00:00+03:00,2026-08-08,58,58,0,0,28,28,2026-08-08T07:00:15Z,2026-08-08T10:00:15+03:00,2026-08-08T05:46:00+00:00,ae0e6aa7e12aa95e8c1d09d5f2066c85ec78b420f721d59f2925de91ed3987b9,2026-08-08T07:00:15Z,2026-08-08T07:00:15Z,AFDJ XML + reguli documentate,valid
733c61e2-3083-4766-9b49-9c51b6e6c7cc,84,Isaccea,Isaccea,103,103,45.2721887,28.4571456,2026-08-08T03:00:00+03:00,2026-08-08T03:00:00+03:00,2026-08-08,23,23,-2,-2,28,28,2026-08-08T07:00:15Z,2026-08-08T10:00:15+03:00,2026-08-08T05:46:02+00:00,ce1ce27913a4f08d57223efbfd579a3a5f1bc15ae850e84cd858dc8f3ab70bf9,2026-08-08T07:00:15Z,2026-08-08T07:00:15Z,AFDJ XML + reguli documentate,valid
c726848a-12e0-4961-be36-8a8d29ce9106,85,Galati,Galați,150,150,45.4338215,28.0549395,2026-08-08T03:00:00+03:00,2026-08-08T03:00:00+03:00,2026-08-08,25,25,-2,-2,28,28,2026-08-08T07:00:15Z,2026-08-08T10:00:15+03:00,2026-08-08T05:46:04+00:00,794dc184cff9b73e21d52f32b310c29354bf3575ffbe379064cb22bf3667ab0e,2026-08-08T07:00:15Z,2026-08-08T07:00:15Z,AFDJ XML + reguli documentate,valid
cc4f13d6-eccf-48bf-a3b2-2ed3b60e1f63,86,Braila,Brăila,170,170,45.2716092,27.9742932,2026-08-08T03:00:00+03:00,2026-08-08T03:00:00+03:00,2026-08-08,1,1,-3,-3,28,28,2026-08-08T07:00:15Z,2026-08-08T10:00:15+03:00,2026-08-08T05:46:04+00:00,12c28fe48095fb011835d733a60f57bd34a09e6fd16ec886fe16c78f9ec8af30,2026-08-08T07:00:15Z,2026-08-08T07:00:15Z,AFDJ XML + reguli documentate,valid
434d580b-1bc9-4210-aea9-3d263e8251fe,87,Harsova,Hârșova,253,253,44.6845557,27.9513766,2026-08-08T03:00:00+03:00,2026-08-08T03:00:00+03:00,2026-08-08,-122,-122,-3,-3,28,28,2026-08-08T07:00:15Z,2026-08-08T10:00:15+03:00,2026-08-08T05:46:06+00:00,01b730374e77663ffc2d46895a395bb5f55d5c04b15c26905654db386ae119fa,2026-08-08T07:00:15Z,2026-08-08T07:00:15Z,AFDJ XML + reguli documentate,valid
267d20a8-8a85-4d85-97e1-8aee686e9535,88,Cernavoda,Cernavodă,300,300,44.3416349,28.0316248,2026-08-08T03:00:00+03:00,2026-08-08T03:00:00+03:00,2026-08-08,-222,-222,-4,-4,28,28,2026-08-08T07:00:15Z,2026-08-08T10:00:15+03:00,2026-08-08T05:46:06+00:00,e214f6ccd382e5961ce684188c2997956dca6bbfe2df66e2a178bc54bab6da82,2026-08-08T07:00:15Z,2026-08-08T07:00:15Z,AFDJ XML + reguli documentate,valid
29f3d156-04e1-46bc-b699-bbea096e212f,89,Calarasi,Călărași,370,370,44.1961646,27.3313233,2026-08-08T03:00:00+03:00,2026-08-08T03:00:00+03:00,2026-08-08,-175,-175,-4,-4,28,28,2026-08-08T07:00:15Z,2026-08-08T10:00:15+03:00,2026-08-08T05:46:07+00:00,de356a6917ac8e4ac4b5febc21cebccc025c781488bbe3e79708ea344f3f26c0,2026-08-08T07:00:15Z,2026-08-08T07:00:15Z,AFDJ XML + reguli documentate,valid
e5eea969-9ccd-4b3e-9aa5-439c8f0d1ff0,90,Oltenita,Oltenița,430,430,44.0904556,26.6407009,2026-08-08T03:00:00+03:00,2026-08-08T03:00:00+03:00,2026-08-08,-133,-133,-3,-3,28,28,2026-08-08T07:00:15Z,2026-08-08T10:00:15+03:00,2026-08-08T05:46:07+00:00,5acad979155f705a0e7c31f346ce7d21e04566d3875f6fec089110844ef522ac,2026-08-08T07:00:15Z,2026-08-08T07:00:15Z,AFDJ XML + reguli documentate,valid
e3a30b68-5b3e-42d0-b6e7-82411594d811,91,Giurgiu,Giurgiu,493,493,43.8959058,25.9658111,2026-08-08T03:00:00+03:00,2026-08-08T03:00:00+03:00,2026-08-08,-172,-172,-3,-3,28,28,2026-08-08T07:00:15Z,2026-08-08T10:00:15+03:00,2026-08-08T05:46:07+00:00,4f4d619b308ed2ee81fb6aeaa2c339feee1401a4187d5d72a7e11bf069807508,2026-08-08T07:00:15Z,2026-08-08T07:00:15Z,AFDJ XML + reguli documentate,valid
fda97819-adbe-448c-bb6b-85e4aea435af,92,Zimnicea,Zimnicea,554,554,43.6542344,25.3655464,2026-08-08T03:00:00+03:00,2026-08-08T03:00:00+03:00,2026-08-08,-70,-70,-2,-2,28,28,2026-08-08T07:00:15Z,2026-08-08T10:00:15+03:00,2026-08-08T05:46:07+00:00,51466cb14b93e9e706bf97fbf06c8dc046106f6ccd2eb5f7a51b71fe6fb764d8,2026-08-08T07:00:15Z,2026-08-08T07:00:15Z,AFDJ XML + reguli documentate,valid
