station_id,station_nid,source_name,display_name,river_km_raw,river_km,latitude,longitude,measurement_datetime_raw,measurement_datetime,measurement_date,level_raw,level_cm,variation_raw,variation_cm_24h,temperature_raw,water_temperature_c,capture_datetime_utc,capture_datetime_local,source_changed_datetime,record_hash,first_seen_at,last_seen_at,normalization_source,quality_flag
657e4b68-9e17-4102-a240-b2cf2f34ba27,82,Sulina,Sulina,0,0,45.15541425,29.652728883222,2026-08-05T03:00:00+03:00,2026-08-05T03:00:00+03:00,2026-08-05,60,60,-2,-2,27.5,27.5,2026-08-05T07:00:07Z,2026-08-05T10:00:07+03:00,2026-08-05T05:29:26+00:00,62d308042168fbe05eda36789a55c0d9c261a0d70ab6551077bcb9da8715fb1b,2026-08-05T07:00:07Z,2026-08-05T07:00:07Z,AFDJ XML + reguli documentate,valid
733c61e2-3083-4766-9b49-9c51b6e6c7cc,84,Isaccea,Isaccea,103,103,45.2721887,28.4571456,2026-08-05T03:00:00+03:00,2026-08-05T03:00:00+03:00,2026-08-05,26,26,-1,-1,27.5,27.5,2026-08-05T07:00:07Z,2026-08-05T10:00:07+03:00,2026-08-05T05:29:26+00:00,54a93765435cbfa56e860b34063f8c9eeae60cf558017eba2dfd7008bb764d00,2026-08-05T07:00:07Z,2026-08-05T07:00:07Z,AFDJ XML + reguli documentate,valid
c726848a-12e0-4961-be36-8a8d29ce9106,85,Galati,Galați,150,150,45.4338215,28.0549395,2026-08-05T03:00:00+03:00,2026-08-05T03:00:00+03:00,2026-08-05,28,28,0,0,27.5,27.5,2026-08-05T07:00:07Z,2026-08-05T10:00:07+03:00,2026-08-05T05:29:27+00:00,194b2fac7972d1494d6c33e37a83fb73825b688ac3e85881752632a2f3850667,2026-08-05T07:00:07Z,2026-08-05T07:00:07Z,AFDJ XML + reguli documentate,valid
cc4f13d6-eccf-48bf-a3b2-2ed3b60e1f63,86,Braila,Brăila,170,170,45.2716092,27.9742932,2026-08-05T03:00:00+03:00,2026-08-05T03:00:00+03:00,2026-08-05,4,4,0,0,27.5,27.5,2026-08-05T07:00:07Z,2026-08-05T10:00:07+03:00,2026-08-05T05:29:27+00:00,f93012f5969639ff574f2e959971ec65d6bb7ae3a5a7bfe81d8a1289be5165e7,2026-08-05T07:00:07Z,2026-08-05T07:00:07Z,AFDJ XML + reguli documentate,valid
434d580b-1bc9-4210-aea9-3d263e8251fe,87,Harsova,Hârșova,253,253,44.6845557,27.9513766,2026-08-05T03:00:00+03:00,2026-08-05T03:00:00+03:00,2026-08-05,-116,-116,-1,-1,27.5,27.5,2026-08-05T07:00:07Z,2026-08-05T10:00:07+03:00,2026-08-05T05:29:27+00:00,596a5206de638cfdba91d1b142286b36e9e453206e24ef310ca6395084a342d2,2026-08-05T07:00:07Z,2026-08-05T07:00:07Z,AFDJ XML + reguli documentate,valid
267d20a8-8a85-4d85-97e1-8aee686e9535,88,Cernavoda,Cernavodă,300,300,44.3416349,28.0316248,2026-08-05T03:00:00+03:00,2026-08-05T03:00:00+03:00,2026-08-05,-214,-214,0,0,27.5,27.5,2026-08-05T07:00:07Z,2026-08-05T10:00:07+03:00,2026-08-05T05:29:27+00:00,373bfafb031ef0013271dda5a951eac00894c9ee267b513e285d64b910328fee,2026-08-05T07:00:07Z,2026-08-05T07:00:07Z,AFDJ XML + reguli documentate,valid
29f3d156-04e1-46bc-b699-bbea096e212f,89,Calarasi,Călărași,370,370,44.1961646,27.3313233,2026-08-05T03:00:00+03:00,2026-08-05T03:00:00+03:00,2026-08-05,-166,-166,-1,-1,28,28,2026-08-05T07:00:07Z,2026-08-05T10:00:07+03:00,2026-08-05T05:29:29+00:00,f6d113fa94b77c63893a98007385c8315adbabc58aa8d9d6a955b8f2ca1cf83c,2026-08-05T07:00:07Z,2026-08-05T07:00:07Z,AFDJ XML + reguli documentate,valid
e5eea969-9ccd-4b3e-9aa5-439c8f0d1ff0,90,Oltenita,Oltenița,430,430,44.0904556,26.6407009,2026-08-05T03:00:00+03:00,2026-08-05T03:00:00+03:00,2026-08-05,-122,-122,-1,-1,27.5,27.5,2026-08-05T07:00:07Z,2026-08-05T10:00:07+03:00,2026-08-05T05:29:29+00:00,780b12c0a42c8a1cfa7fba0723e3ea48fb91b6adb37985909f72b79325f97e1c,2026-08-05T07:00:07Z,2026-08-05T07:00:07Z,AFDJ XML + reguli documentate,valid
e3a30b68-5b3e-42d0-b6e7-82411594d811,91,Giurgiu,Giurgiu,493,493,43.8959058,25.9658111,2026-08-05T03:00:00+03:00,2026-08-05T03:00:00+03:00,2026-08-05,-161,-161,-2,-2,28,28,2026-08-05T07:00:07Z,2026-08-05T10:00:07+03:00,2026-08-05T05:29:29+00:00,5bcdf3beff2cbd27177f3738a56a01666c26e962de7ec25afb06a31ccc2f1984,2026-08-05T07:00:07Z,2026-08-05T07:00:07Z,AFDJ XML + reguli documentate,valid
fda97819-adbe-448c-bb6b-85e4aea435af,92,Zimnicea,Zimnicea,554,554,43.6542344,25.3655464,2026-08-05T03:00:00+03:00,2026-08-05T03:00:00+03:00,2026-08-05,-60,-60,-3,-3,27.5,27.5,2026-08-05T07:00:07Z,2026-08-05T10:00:07+03:00,2026-08-05T05:29:29+00:00,c62ccfa7d8af0ae5c222778928b1f1f47a2c40891312091e6ca72ae5c00d0ebc,2026-08-05T07:00:07Z,2026-08-05T07:00:07Z,AFDJ XML + reguli documentate,valid
