station_id,station_nid,forecast_issue_datetime,forecast_issue_date,target_datetime,target_date,lead_hours,forecast_level_raw,forecast_level_cm,forecast_available,availability_source,html_value_raw,xml_html_match,capture_datetime_utc,capture_datetime_local,forecast_run_hash,first_seen_at,last_seen_at,quality_flag
434d580b-1bc9-4210-aea9-3d263e8251fe,87,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-06T03:00:00+03:00,2026-08-06,96,-117,-117,True,xml_with_html_mismatch,-118,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,1fe8720ddb767ad1357967a3208a16c2df5b24d479dbc989e99f80aba7881d65,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
5f0aaecc-01c1-4828-be3a-405bf48702b8,93,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-07T03:00:00+03:00,2026-08-07,120,-107,-107,True,xml_with_html_mismatch,-108,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,acd10e8c41536eba1e192b3305b50c81f8194e9956ab119f27513f9e89fa23fb,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
5f0aaecc-01c1-4828-be3a-405bf48702b8,93,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-03T03:00:00+03:00,2026-08-03,24,-96,-96,True,xml_with_html_mismatch,-98,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,acd10e8c41536eba1e192b3305b50c81f8194e9956ab119f27513f9e89fa23fb,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
5f0aaecc-01c1-4828-be3a-405bf48702b8,93,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-04T03:00:00+03:00,2026-08-04,48,-99,-99,True,xml_with_html_mismatch,-101,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,acd10e8c41536eba1e192b3305b50c81f8194e9956ab119f27513f9e89fa23fb,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
5f0aaecc-01c1-4828-be3a-405bf48702b8,93,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-05T03:00:00+03:00,2026-08-05,72,-102,-102,True,xml_with_html_mismatch,-103,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,acd10e8c41536eba1e192b3305b50c81f8194e9956ab119f27513f9e89fa23fb,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
5f0aaecc-01c1-4828-be3a-405bf48702b8,93,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-06T03:00:00+03:00,2026-08-06,96,-104,-104,True,xml_with_html_mismatch,-106,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,acd10e8c41536eba1e192b3305b50c81f8194e9956ab119f27513f9e89fa23fb,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
657e4b68-9e17-4102-a240-b2cf2f34ba27,82,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-07T03:00:00+03:00,2026-08-07,120,0,,False,html_blank_xml_zero,,,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,f95b216062ea915cfa732451fbf2cc97125bb2322e0fb6abd7ffc17a0f82cd84,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,missing_forecast_encoded_as_zero
657e4b68-9e17-4102-a240-b2cf2f34ba27,82,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-03T03:00:00+03:00,2026-08-03,24,0,,False,html_blank_xml_zero,,,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,f95b216062ea915cfa732451fbf2cc97125bb2322e0fb6abd7ffc17a0f82cd84,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,missing_forecast_encoded_as_zero
657e4b68-9e17-4102-a240-b2cf2f34ba27,82,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-04T03:00:00+03:00,2026-08-04,48,0,,False,html_blank_xml_zero,,,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,f95b216062ea915cfa732451fbf2cc97125bb2322e0fb6abd7ffc17a0f82cd84,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,missing_forecast_encoded_as_zero
657e4b68-9e17-4102-a240-b2cf2f34ba27,82,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-05T03:00:00+03:00,2026-08-05,72,0,,False,html_blank_xml_zero,,,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,f95b216062ea915cfa732451fbf2cc97125bb2322e0fb6abd7ffc17a0f82cd84,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,missing_forecast_encoded_as_zero
657e4b68-9e17-4102-a240-b2cf2f34ba27,82,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-06T03:00:00+03:00,2026-08-06,96,0,,False,html_blank_xml_zero,,,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,f95b216062ea915cfa732451fbf2cc97125bb2322e0fb6abd7ffc17a0f82cd84,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,missing_forecast_encoded_as_zero
733c61e2-3083-4766-9b49-9c51b6e6c7cc,84,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-07T03:00:00+03:00,2026-08-07,120,16,16,True,xml_with_html_mismatch,13,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,97566a67732e96717bb84bc6d36e495df1e8414bf567c07616e6ca6a334486ac,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
733c61e2-3083-4766-9b49-9c51b6e6c7cc,84,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-03T03:00:00+03:00,2026-08-03,24,22,22,True,xml_with_html_mismatch,21,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,97566a67732e96717bb84bc6d36e495df1e8414bf567c07616e6ca6a334486ac,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
733c61e2-3083-4766-9b49-9c51b6e6c7cc,84,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-04T03:00:00+03:00,2026-08-04,48,21,21,True,xml_with_html_mismatch,20,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,97566a67732e96717bb84bc6d36e495df1e8414bf567c07616e6ca6a334486ac,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
733c61e2-3083-4766-9b49-9c51b6e6c7cc,84,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-05T03:00:00+03:00,2026-08-05,72,20,20,True,xml_with_html_mismatch,18,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,97566a67732e96717bb84bc6d36e495df1e8414bf567c07616e6ca6a334486ac,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
733c61e2-3083-4766-9b49-9c51b6e6c7cc,84,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-06T03:00:00+03:00,2026-08-06,96,18,18,True,xml_with_html_mismatch,15,False,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,97566a67732e96717bb84bc6d36e495df1e8414bf567c07616e6ca6a334486ac,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,xml_html_value_mismatch
841d8091-d02e-4c06-8391-7f5aa233b244,102,2026-08-02T03:00:00+03:00,2026-08-02,2026-08-07T03:00:00+03:00,2026-08-07,120,0,,False,html_blank_xml_zero,,,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,935749b2e12a4e2ca824d9add24f5e6842e3ea60b427e5f6e3aaae42234749e7,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,missing_forecast_encoded_as_zero
