station_id,station_nid,source_name,display_name,river_km_raw,river_km,latitude,longitude,measurement_datetime_raw,measurement_datetime,measurement_date,level_raw,level_cm,variation_raw,variation_cm_24h,temperature_raw,water_temperature_c,capture_datetime_utc,capture_datetime_local,source_changed_datetime,record_hash,first_seen_at,last_seen_at,normalization_source,quality_flag
657e4b68-9e17-4102-a240-b2cf2f34ba27,82,Sulina,Sulina,0,0,45.15541425,29.652728883222,2026-08-03T03:00:00+03:00,2026-08-03T03:00:00+03:00,2026-08-03,62,62,3,3,27.5,27.5,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,2026-08-03T05:57:28+00:00,ca7e5ed08e299950ea2f7f118dc255e359aa4957c7392b350a536823d5f0a682,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,AFDJ XML + reguli documentate,valid
ec11d8f6-34c5-4d2d-afc2-4171b759c56a,5243,Tulcea,Tulcea,71,71,45.177518,28.8016348,2026-08-03T03:00:00+03:00,2026-08-03T03:00:00+03:00,2026-08-03,21,21,0,0,27.5,27.5,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,2026-08-03T05:57:28+00:00,11a204b4174e9af0b26dc0588ec740c4ea98eb25a5ce7746767d648ca701f42c,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,AFDJ XML + reguli documentate,valid
733c61e2-3083-4766-9b49-9c51b6e6c7cc,84,Isaccea,Isaccea,103,103,45.2721887,28.4571456,2026-08-03T03:00:00+03:00,2026-08-03T03:00:00+03:00,2026-08-03,25,25,1,1,27.5,27.5,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,2026-08-03T05:57:28+00:00,7e2990c65025006e0a29ee4429b8937e6a8e29b5f9439ee7ff31821ae25b7228,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,AFDJ XML + reguli documentate,valid
c726848a-12e0-4961-be36-8a8d29ce9106,85,Galati,Galați,150,150,45.4338215,28.0549395,2026-08-03T03:00:00+03:00,2026-08-03T03:00:00+03:00,2026-08-03,26,26,0,0,27.5,27.5,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,2026-08-03T05:57:29+00:00,7420a91a264309899c854096c819ac05b1e7aa562a6d43181bdd19566dc317ca,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,AFDJ XML + reguli documentate,valid
cc4f13d6-eccf-48bf-a3b2-2ed3b60e1f63,86,Braila,Brăila,170,170,45.2716092,27.9742932,2026-08-03T03:00:00+03:00,2026-08-03T03:00:00+03:00,2026-08-03,4,4,0,0,27.5,27.5,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,2026-08-03T05:57:29+00:00,4ccf2430c825519991c4051ee2275a1687f371a6b7dc94f136c569906b820c02,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,AFDJ XML + reguli documentate,valid
434d580b-1bc9-4210-aea9-3d263e8251fe,87,Harsova,Hârșova,253,253,44.6845557,27.9513766,2026-08-03T03:00:00+03:00,2026-08-03T03:00:00+03:00,2026-08-03,-115,-115,-1,-1,27.5,27.5,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,2026-08-03T05:57:29+00:00,b159c48efff37840634e352d0ef85637ac37d9a3c2795ee89e7bab4873d4e876,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,AFDJ XML + reguli documentate,valid
267d20a8-8a85-4d85-97e1-8aee686e9535,88,Cernavoda,Cernavodă,300,300,44.3416349,28.0316248,2026-08-03T03:00:00+03:00,2026-08-03T03:00:00+03:00,2026-08-03,-213,-213,2,2,27.5,27.5,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,2026-08-03T05:57:31+00:00,d3e1f722595851a6081aadcd3a0eb1b137e0a2617b6f0ca9c3bb8d0be38faeff,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,AFDJ XML + reguli documentate,valid
29f3d156-04e1-46bc-b699-bbea096e212f,89,Calarasi,Călărași,370,370,44.1961646,27.3313233,2026-08-03T03:00:00+03:00,2026-08-03T03:00:00+03:00,2026-08-03,-164,-164,-1,-1,27.5,27.5,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,2026-08-03T05:57:31+00:00,1f541ce1b0614d72a99ef10451f89e9d026b4d58c0f78133b121859a574bda81,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,AFDJ XML + reguli documentate,valid
e5eea969-9ccd-4b3e-9aa5-439c8f0d1ff0,90,Oltenita,Oltenița,430,430,44.0904556,26.6407009,2026-08-03T03:00:00+03:00,2026-08-03T03:00:00+03:00,2026-08-03,-120,-120,-1,-1,27.5,27.5,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,2026-08-03T05:57:32+00:00,35624ef0d712f9d2a9ce1285bbff9c77b211c11afe7f549ab1e8c72dc3547939,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,AFDJ XML + reguli documentate,valid
e3a30b68-5b3e-42d0-b6e7-82411594d811,91,Giurgiu,Giurgiu,493,493,43.8959058,25.9658111,2026-08-03T03:00:00+03:00,2026-08-03T03:00:00+03:00,2026-08-03,-158,-158,-1,-1,27.5,27.5,2026-08-03T14:01:46Z,2026-08-03T17:01:46+03:00,2026-08-03T05:57:32+00:00,e9d65e2578d9dc81e6cc146b5067e1c5154a79b92a87dafc355f370c4cc3985f,2026-08-03T14:01:46Z,2026-08-03T14:01:46Z,AFDJ XML + reguli documentate,valid
